!,"ID for suite of sites or experiments","Name of experiment, field test or survey",Field Overlay (DOME) ID,Seaonal Strategy (DOME) ID,Rotational Analysis (DOME) ID,BATCH (DOME) ID,,,Treatment Name,4-character Climate ID code,Climate replication number for multiple realizations of weather data (ask Alex),Region ID,Regional stratum identification number,RAP ID,"Management regimen ID, for multiple management regimens per RAP",Names of institutions involved in collection of field or survey data,"Crop rotation indicator (=1 to indicate that this is a continuous, multi-year simulation, =0 for single year simulations)",Weather station ID,Soil ID,Site Latitude,Site Longitude,Crop type (common name) ,Crop model-specific cultivar ID,Cultivar name,Start of simulation date,Planting date,"Observed harvested yield, dry weight",Observed total above-ground biomass at harvest,Observed harvest date,Total number of irrigation events,Total amount of irrigation,Type of irrigation application,Total number of fertilizer applications,Total N applied,Total P applied,Total K applied,Manure and applied oganic matter,Total number of tillage applications,"Tillage type (hand, animal or mechanized)",Experiment ID,Weather ID,Soil ID,DOME ID for Overlay,DOME ID for Seasonal  ,DOME ID for Rotational ,DOME ID for Batch DOME,"Short name of crop model used for simulations (e.g., DSSAT, APSIM, Aquacrop, STICS, etc.)",Model name and version number of the crop model used to generate simulated outputs,"Simulated harvest yield, dry matter","Simulated above-ground biomass at harvest, dry matter",Simulated anthesis date,Simulated maturity date,Simulated harvest date,"Simulated leaf area index, maximum",Total precipitation from planting to harvest,"Simulated evapotranspiration, planting to harvest",Simulated N uptake during season,Simulated N leached up to harvest maturity,"Transpiration, cumulative from planting to harvest","Evaporation,soil, cumulative from planting to harvest"
!,text,text,text,text,text,text,number,number,text,code,number,code,number,code,code,text,number,text,text,decimal degrees,decimal degrees,text,text,text,yyyy-mm-dd,yyyy-mm-dd,kg/ha,kg/ha,yyyy-mm-dd,number,mm,text,number,kg[N]/ha,kg[P]/ha,kg[K]/ha,kg/ha,#,text,text,text,text,text,text,text,text,text,text,kg/ha,kg/ha,yyyy-mm-dd,yyyy-mm-dd,yyyy-mm-dd,m2/m2,mm,mm,kg/ha,kg/ha,mm,mm
#,SUITE_ID,EXNAME,FIELD_OVERLAY,SEASONAL_STRATEGY,ROTATIONAL_ANALYSIS,BATCH_DOME,BATCH_RUN#,RUN#,TRT_NAME,CLIM_ID,CLIM_REP,REG_ID,STRATUM,RAP_ID,MAN_ID,INSTITUTION,ROTATION,WST_ID,SOIL_ID,FL_LAT,FL_LONG,CRID_text,CUL_ID,CUL_NAME,SDAT,PDATE,HWAH,CWAH,HDATE,IR#C,IR_TOT,IROP_text,FE_#,FEN_TOT,FEP_TOT,FEK_TOT,OM_TOT,TI_#,TIIMP_text,EID,WID,SID,DOID,DSID,DRID,BDID,CROP_MODEL,MODEL_VER,HWAH_S,CWAH_S,ADAT_S,MDAT_S,HADAT_S,LAIX_S,PRCP_S,ETCP_S,NUCM_S,NLCM_S,EPCP_S,ESCP_S
*,,"KURN029_1__7","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",7,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1986-08-29,1986-09-28,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","166","504","1986-11-11","1986-12-23","1986-12-31","0.6","127.1","179.1","27","0","",""
*,,"KURN029_1__8","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",8,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1987-08-22,1987-09-21,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","170","596","1987-11-03","1987-12-15","1987-12-23","0.9","228.4","222.2","32","0","",""
*,,"KURN029_1__9","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",9,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1988-08-26,1988-09-25,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","357","862","1988-11-07","1988-12-22","1988-12-30","0.8","126.6","183.4","36","3","",""
*,,"KURN029_1__10","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",10,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1989-08-24,1989-09-23,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","191","572","1989-11-05","1989-12-17","1989-12-25","0.8","191.5","201.3","30","0","",""
*,,"KURN029_1__11","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",11,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1990-08-25,1990-09-24,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","116","520","1990-11-06","1990-12-16","1990-12-24","0.8","227.7","232.7","33","0","",""
*,,"KURN029_1__12","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",12,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1991-08-23,1991-09-22,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","274","935","1991-11-04","1991-12-16","1991-12-24","1.4","203.3","246.3","41","0","",""
*,,"KURN029_1__13","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",13,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1992-08-30,1992-09-29,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","66","303","1992-11-11","1992-12-20","1992-12-28","0.6","134.1","168.1","22","0","",""
*,,"KURN029_1__14","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",14,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1993-08-22,1993-09-21,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","452","1072","1993-11-03","1993-12-17","1993-12-25","1.2","228.1","274.6","42","0","",""
*,,"KURN029_1__15","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",15,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1994-08-29,1994-09-28,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","153","570","1994-11-10","1994-12-19","1994-12-27","0.9","201.7","226.8","29","0","",""
*,,"KURN029_1__16","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",16,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1995-08-22,1995-09-21,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","222","846","1995-11-03","1995-12-16","1995-12-24","1.1","173.7","253.5","41","0","",""
*,,"KURN029_1__17","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",17,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1996-08-26,1996-09-25,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","382","1016","1996-11-07","1996-12-23","1996-12-31","1.1","238.8","252.1","42","0","",""
*,,"KURN029_1__18","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",18,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1997-08-24,1997-09-23,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","220","725","1997-11-06","1997-12-21","1997-12-29","0.9","133.5","224.6","42","0","",""
*,,"KURN029_1__19","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",19,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1998-08-24,1998-09-23,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","267","782","1998-11-05","1998-12-18","1998-12-26","1.0","252.3","227.9","37","0","",""
*,,"KURN029_1__20","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",20,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",1999-08-25,1999-09-24,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","239","643","1999-11-06","1999-12-18","1999-12-26","0.7","292.9","237.8","35","0","",""
*,,"KURN029_1__21","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",21,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",2000-08-31,2000-09-30,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","54","346","2000-11-12","2000-12-21","2000-12-29","0.7","131.0","182.9","26","0","",""
*,,"KURN029_1__22","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",22,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",2001-08-23,2001-09-22,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","374","996","2001-11-04","2001-12-19","2001-12-27","1.1","298.7","244.5","38","4","",""
*,,"KURN029_1__23","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",23,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",2002-09-11,2002-10-11,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","112","386","2002-11-23","2003-01-03","2003-01-11","0.6","103.6","149.9","24","0","",""
*,,"KURN029_1__24","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",24,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",2003-08-28,2003-09-27,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","193","530","2003-11-10","2003-12-21","2003-12-29","0.7","159.8","168.5","29","0","",""
*,,"KURN029_1__25","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",25,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",2004-08-27,2004-09-26,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","178","605","2004-11-08","2004-12-18","2004-12-26","0.9","87.7","189.0","29","0","",""
*,,"KURN029_1__26","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",26,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",2005-08-28,2005-09-27,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","547","1322","2005-11-09","2005-12-24","2006-01-01","1.3","230.9","257.9","48","3","",""
*,,"KURN029_1__27","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",27,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",2006-09-20,2006-10-20,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","6","72","2006-12-02","2007-01-10","2007-01-18","0.2","54.4","84.4","11","0","",""
*,,"KURN029_1__28","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",28,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",2007-09-20,2007-10-20,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","42","177","2007-12-02","2008-01-11","2008-01-19","0.3","86.2","113.0","16","0","",""
*,,"KURN029_1__29","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",29,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",2008-09-20,2008-10-20,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","24","89","2008-12-02","2009-01-12","2009-01-20","0.1","57.2","97.5","10","0","",""
*,,"KURN029_1__30","KURNOOL------FERTILITY2","KURNOOL-----ICXF-RCP8.5_MID","","","",30,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000002,15.3006,77.2684,"Chickpea",GF0005,"JG-11",2009-08-29,2009-09-28,,,,,,"",1,9,0,0,,,"","1d00ec89efc79aba0aed0939220fbd868529f7b06724f82db9cdd2bb67b39bd8","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","7ab4aab0019bf6592b2eabee01639217e3b882132c8ff02873d7ec47774e27b8","9cb287fa0cc51c6e2857ec7b03ccbadacbb094540a285fcf18c281c82428bda9","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","239","690","2009-11-10","2009-12-24","2010-01-01","1.0","170.7","184.9","36","0","",""
*,,"KURN030_1__1","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",1,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000004,15.3010,77.2666,"Chickpea",GF0005,"JG-11",1980-08-27,1980-09-26,,,,2,100,"Furrow, mm",1,19,0,0,,,"","67af766c445adf32f09e2d899d3b053d392a4fa8cc48c0535d77848a5d62f162","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","2a3456f041030aa8acb56b1a92800f6132f55d441ec21b7f2e9ffd517c6c8d17","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","737","2185","1980-11-09","1980-12-29","1981-01-06","1.5","80.2","281.8","101","0","",""
*,,"KURN030_1__2","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",2,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000004,15.3010,77.2666,"Chickpea",GF0005,"JG-11",1981-08-23,1981-09-22,,,,2,100,"Furrow, mm",1,19,0,0,,,"","67af766c445adf32f09e2d899d3b053d392a4fa8cc48c0535d77848a5d62f162","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","2a3456f041030aa8acb56b1a92800f6132f55d441ec21b7f2e9ffd517c6c8d17","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","1253","3518","1981-11-04","1981-12-24","1982-01-01","2.8","172.8","348.3","94","17","",""
*,,"KURN030_1__3","KURNOOL------FERTILITY3","KURNOOL-----ICXF-RCP8.5_MID","","","",3,"","ICXF",1,"KURNOOL","",,,AgMIP,0,INKC,KUR0000004,15.3010,77.2666,"Chickpea",GF0005,"JG-11",1982-08-23,1982-09-22,,,,2,100,"Furrow, mm",1,19,0,0,,,"","67af766c445adf32f09e2d899d3b053d392a4fa8cc48c0535d77848a5d62f162","0441c93c6f73368b721fd9ebb74ecee19526556f332841f6aa202ccadfc162c6","2a3456f041030aa8acb56b1a92800f6132f55d441ec21b7f2e9ffd517c6c8d17","b3459e5500fbb8dcecb0aa9deee3aefb4496899653d7ba8a413725e461c4e672","21d9a0bcd73a58e093caf96f50f6a64bae5181e8893c498bfc1c5df699daddda","","",DSSAT,"DSSAT CRGRO045 Ver. 4.5.1.023 -Stub","1185","3796","1982-11-05","1982-12-26","1983-01-03","3.1","168.0","344.4","111","3","",""
